"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1958-11","Nov-1958","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1958-12","Dec-1958","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-01","Jan-1959","PC","Percentage","0","Units",,,2.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-02","Feb-1959","PC","Percentage","0","Units",,,2.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-03","Mar-1959","PC","Percentage","0","Units",,,2.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-04","Apr-1959","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-05","May-1959","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-06","Jun-1959","PC","Percentage","0","Units",,,2.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-07","Jul-1959","PC","Percentage","0","Units",,,2.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-08","Aug-1959","PC","Percentage","0","Units",,,2.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-09","Sep-1959","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-10","Oct-1959","PC","Percentage","0","Units",,,1.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-11","Nov-1959","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1959-12","Dec-1959","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-01","Jan-1960","PC","Percentage","0","Units",,,1.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-02","Feb-1960","PC","Percentage","0","Units",,,1.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-03","Mar-1960","PC","Percentage","0","Units",,,1.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-04","Apr-1960","PC","Percentage","0","Units",,,1.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-05","May-1960","PC","Percentage","0","Units",,,1.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-06","Jun-1960","PC","Percentage","0","Units",,,1.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-07","Jul-1960","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-08","Aug-1960","PC","Percentage","0","Units",,,1.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-09","Sep-1960","PC","Percentage","0","Units",,,1.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-10","Oct-1960","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-11","Nov-1960","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1960-12","Dec-1960","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-01","Jan-1961","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-02","Feb-1961","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-03","Mar-1961","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-04","Apr-1961","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-05","May-1961","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-06","Jun-1961","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-07","Jul-1961","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-08","Aug-1961","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-09","Sep-1961","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-10","Oct-1961","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-11","Nov-1961","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1961-12","Dec-1961","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-01","Jan-1962","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-02","Feb-1962","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-03","Mar-1962","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-04","Apr-1962","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-05","May-1962","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-06","Jun-1962","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-07","Jul-1962","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-08","Aug-1962","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-09","Sep-1962","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-10","Oct-1962","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-11","Nov-1962","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1962-12","Dec-1962","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-01","Jan-1963","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-02","Feb-1963","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-03","Mar-1963","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-04","Apr-1963","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-05","May-1963","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-06","Jun-1963","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-07","Jul-1963","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-08","Aug-1963","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-09","Sep-1963","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-10","Oct-1963","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-11","Nov-1963","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1963-12","Dec-1963","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-01","Jan-1964","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-02","Feb-1964","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-03","Mar-1964","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-04","Apr-1964","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-05","May-1964","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-06","Jun-1964","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-07","Jul-1964","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-08","Aug-1964","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-09","Sep-1964","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-10","Oct-1964","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-11","Nov-1964","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1964-12","Dec-1964","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-01","Jan-1965","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-02","Feb-1965","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-03","Mar-1965","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-04","Apr-1965","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-05","May-1965","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-06","Jun-1965","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-07","Jul-1965","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-08","Aug-1965","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-09","Sep-1965","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-10","Oct-1965","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-11","Nov-1965","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1965-12","Dec-1965","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-01","Jan-1966","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-02","Feb-1966","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-03","Mar-1966","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-04","Apr-1966","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-05","May-1966","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-06","Jun-1966","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-07","Jul-1966","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-08","Aug-1966","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-09","Sep-1966","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-10","Oct-1966","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-11","Nov-1966","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1966-12","Dec-1966","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-01","Jan-1967","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-02","Feb-1967","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-03","Mar-1967","PC","Percentage","0","Units",,,1.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-04","Apr-1967","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-05","May-1967","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-06","Jun-1967","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-07","Jul-1967","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-08","Aug-1967","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-09","Sep-1967","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-10","Oct-1967","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-11","Nov-1967","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1967-12","Dec-1967","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-01","Jan-1968","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-02","Feb-1968","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-03","Mar-1968","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-04","Apr-1968","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-05","May-1968","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-06","Jun-1968","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-07","Jul-1968","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-08","Aug-1968","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-09","Sep-1968","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-10","Oct-1968","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-11","Nov-1968","PC","Percentage","0","Units",,,1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1968-12","Dec-1968","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-01","Jan-1969","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-02","Feb-1969","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-03","Mar-1969","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-04","Apr-1969","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-05","May-1969","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-06","Jun-1969","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-07","Jul-1969","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-08","Aug-1969","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-09","Sep-1969","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-10","Oct-1969","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-11","Nov-1969","PC","Percentage","0","Units",,,1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1969-12","Dec-1969","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-01","Jan-1970","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-02","Feb-1970","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-03","Mar-1970","PC","Percentage","0","Units",,,1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-04","Apr-1970","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-05","May-1970","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-06","Jun-1970","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-07","Jul-1970","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-08","Aug-1970","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-09","Sep-1970","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-10","Oct-1970","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-11","Nov-1970","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1970-12","Dec-1970","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-01","Jan-1971","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-02","Feb-1971","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-03","Mar-1971","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-04","Apr-1971","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-05","May-1971","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-06","Jun-1971","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-07","Jul-1971","PC","Percentage","0","Units",,,1.2,,
